date,time,tec
07-Sep-13,22:00:00,9.699659216
08-Sep-13,00:00:00,9.624460784
08-Sep-13,02:00:00,15.64462039
08-Sep-13,04:00:00,23.05848039
08-Sep-13,06:00:00,32.89496196
08-Sep-13,08:00:00,43.65448235
08-Sep-13,10:00:00,46.75808353
08-Sep-13,12:00:00,41.28250157
08-Sep-13,14:00:00,37.65104196
08-Sep-13,16:00:00,20.72146078
08-Sep-13,18:00:00,13.45551922
08-Sep-13,20:00:00,12.28018
08-Sep-13,22:00:00,12.63846039
09-Sep-13,00:00:00,10.50656078
09-Sep-13,02:00:00,14.73894078
09-Sep-13,04:00:00,22.47048078
09-Sep-13,06:00:00,32.27256196
09-Sep-13,08:00:00,45.66592196
09-Sep-13,10:00:00,51.34316235
09-Sep-13,12:00:00,45.35002118
09-Sep-13,14:00:00,37.05874078
09-Sep-13,16:00:00,24.95136118
09-Sep-13,18:00:00,15.69794039
09-Sep-13,20:00:00,14.15586
09-Sep-13,22:00:00,12.83157882
10-Sep-13,00:00:00,10.66804
10-Sep-13,02:00:00,15.58698118
10-Sep-13,04:00:00,23.80084118
10-Sep-13,06:00:00,31.87972392
10-Sep-13,08:00:00,46.37778157
10-Sep-13,10:00:00,52.82478078
10-Sep-13,12:00:00,46.01268235
10-Sep-13,14:00:00,39.34640118
10-Sep-13,16:00:00,25.35042078
10-Sep-13,18:00:00,14.92756039
10-Sep-13,20:00:00,12.68392078
10-Sep-13,22:00:00,10.63988
11-Sep-13,00:00:00,8.446360392
11-Sep-13,02:00:00,14.97846
11-Sep-13,04:00:00,24.39322157
11-Sep-13,06:00:00,36.46536353
11-Sep-13,08:00:00,44.63380235
11-Sep-13,10:00:00,44.61426157
11-Sep-13,12:00:00,34.84521922
11-Sep-13,14:00:00,27.93304
11-Sep-13,16:00:00,18.14334039
11-Sep-13,18:00:00,14.78216039
11-Sep-13,20:00:00,14.48414078
11-Sep-13,22:00:00,13.1401
12-Sep-13,00:00:00,9.12198
12-Sep-13,02:00:00,12.59260039
12-Sep-13,04:00:00,20.15258078
12-Sep-13,06:00:00,30.44526314
12-Sep-13,08:00:00,45.59008235
12-Sep-13,10:00:00,51.47516235
12-Sep-13,12:00:00,42.98148078
12-Sep-13,14:00:00,32.14090118
12-Sep-13,16:00:00,20.15924118
12-Sep-13,18:00:00,13.58634118
12-Sep-13,20:00:00,11.78194039
12-Sep-13,22:00:00,11.38365922
13-Sep-13,00:00:00,9.368380784
13-Sep-13,02:00:00,14.65848039
13-Sep-13,04:00:00,22.33999961
13-Sep-13,06:00:00,32.14868196
13-Sep-13,08:00:00,41.70004196
13-Sep-13,10:00:00,44.64614353
13-Sep-13,12:00:00,45.79616196
13-Sep-13,14:00:00,34.26187922
13-Sep-13,16:00:00,19.48706039
13-Sep-13,18:00:00,13.86616039
13-Sep-13,20:00:00,13.57974
13-Sep-13,22:00:00,12.64577961
14-Sep-13,00:00:00,9.3981
14-Sep-13,02:00:00,14.93488078
14-Sep-13,04:00:00,23.35264118
14-Sep-13,06:00:00,30.08918314
14-Sep-13,08:00:00,40.70792196
14-Sep-13,10:00:00,48.79498235
14-Sep-13,12:00:00,45.16372039
14-Sep-13,14:00:00,35.79654118
14-Sep-13,16:00:00,20.98290118
14-Sep-13,18:00:00,15.15256196
14-Sep-13,20:00:00,12.91938
14-Sep-13,22:00:00,10.4062
15-Sep-13,00:00:00,9.290500392
15-Sep-13,02:00:00,14.16282078
15-Sep-13,04:00:00,21.86074118
15-Sep-13,06:00:00,31.66884274
15-Sep-13,08:00:00,45.96144078
15-Sep-13,10:00:00,54.50406314
15-Sep-13,12:00:00,52.16216118
15-Sep-13,14:00:00,36.65240118
15-Sep-13,16:00:00,21.65068118
15-Sep-13,18:00:00,14.52434157
15-Sep-13,20:00:00,14.01661882
15-Sep-13,22:00:00,12.01999961
16-Sep-13,00:00:00,11.01630039
16-Sep-13,02:00:00,15.93680078
16-Sep-13,04:00:00,24.11874118
16-Sep-13,06:00:00,35.82236157
16-Sep-13,08:00:00,49.04990196
16-Sep-13,10:00:00,48.35888196
16-Sep-13,12:00:00,42.25558
16-Sep-13,14:00:00,31.04298078
16-Sep-13,16:00:00,18.62528078
16-Sep-13,18:00:00,13.516
16-Sep-13,20:00:00,14.41379961
16-Sep-13,22:00:00,14.36605961
17-Sep-13,00:00:00,11.29648039
17-Sep-13,02:00:00,16.79124118
17-Sep-13,04:00:00,29.58476078
17-Sep-13,06:00:00,43.76476274
17-Sep-13,08:00:00,58.86200157
17-Sep-13,10:00:00,57.09620078
17-Sep-13,12:00:00,41.45501922
17-Sep-13,14:00:00,30.96832078
17-Sep-13,16:00:00,22.94466078
17-Sep-13,18:00:00,17.33188078
17-Sep-13,20:00:00,16.37505882
17-Sep-13,22:00:00,12.0962
18-Sep-13,00:00:00,10.96016
18-Sep-13,02:00:00,17.25870039
18-Sep-13,04:00:00,26.07076118
18-Sep-13,06:00:00,36.90694235
18-Sep-13,08:00:00,49.05196274
18-Sep-13,10:00:00,51.85190118
18-Sep-13,12:00:00,45.59273922
18-Sep-13,14:00:00,34.28032118
18-Sep-13,16:00:00,22.23615961
18-Sep-13,18:00:00,17.51469882
18-Sep-13,20:00:00,14.62927922
18-Sep-13,22:00:00,12.60365882
19-Sep-13,00:00:00,11.10052039
19-Sep-13,02:00:00,15.88684039
19-Sep-13,04:00:00,26.38110196
19-Sep-13,06:00:00,45.99458274
19-Sep-13,08:00:00,59.68168196
19-Sep-13,10:00:00,62.10800118
19-Sep-13,12:00:00,48.96594078
19-Sep-13,14:00:00,36.28404196
19-Sep-13,16:00:00,28.82067922
19-Sep-13,18:00:00,21.44096039
19-Sep-13,20:00:00,17.55306
19-Sep-13,22:00:00,13.33357922
20-Sep-13,00:00:00,9.426600784
20-Sep-13,02:00:00,15.09508118
20-Sep-13,04:00:00,25.35950274
20-Sep-13,06:00:00,46.72826157
20-Sep-13,08:00:00,62.68190196
20-Sep-13,10:00:00,58.43628196
20-Sep-13,12:00:00,44.27833843
20-Sep-13,14:00:00,31.21680118
20-Sep-13,16:00:00,18.60540039
20-Sep-13,18:00:00,14.19872118
20-Sep-13,20:00:00,13.59567961
20-Sep-13,22:00:00,12.67018
21-Sep-13,00:00:00,10.04260078
21-Sep-13,02:00:00,15.47504118
21-Sep-13,04:00:00,30.14954314
21-Sep-13,06:00:00,55.43923961
21-Sep-13,08:00:00,72.77501882
21-Sep-13,10:00:00,68.70876157
21-Sep-13,12:00:00,55.22116078
21-Sep-13,14:00:00,37.4594
21-Sep-13,16:00:00,24.25432118
21-Sep-13,18:00:00,16.95120039
21-Sep-13,20:00:00,14.27738
21-Sep-13,22:00:00,12.15546
22-Sep-13,00:00:00,10.28410039
22-Sep-13,02:00:00,16.81320118
22-Sep-13,04:00:00,27.30116196
22-Sep-13,06:00:00,40.56262274
22-Sep-13,08:00:00,56.41188274
22-Sep-13,10:00:00,60.34594235
22-Sep-13,12:00:00,46.9065
22-Sep-13,14:00:00,32.13424118
22-Sep-13,16:00:00,20.97608
22-Sep-13,18:00:00,13.99139961
22-Sep-13,20:00:00,11.90818039
22-Sep-13,22:00:00,12.29397961
23-Sep-13,00:00:00,11.42028
23-Sep-13,02:00:00,16.60476039
23-Sep-13,04:00:00,24.61648039
23-Sep-13,06:00:00,33.27492196
23-Sep-13,08:00:00,44.73864314
23-Sep-13,10:00:00,49.40704314
23-Sep-13,12:00:00,45.13514039
23-Sep-13,14:00:00,34.87192078
23-Sep-13,16:00:00,24.62964039
23-Sep-13,18:00:00,15.98348078
23-Sep-13,20:00:00,12.58321922
23-Sep-13,22:00:00,12.81622
24-Sep-13,00:00:00,11.11401961
24-Sep-13,02:00:00,15.85492078
24-Sep-13,04:00:00,24.86040039
24-Sep-13,06:00:00,31.70882196
24-Sep-13,08:00:00,42.92590235
24-Sep-13,10:00:00,50.65314353
24-Sep-13,12:00:00,54.65392196
24-Sep-13,14:00:00,45.58602235
24-Sep-13,16:00:00,32.79320078
24-Sep-13,18:00:00,18.93534118
24-Sep-13,20:00:00,15.13558
24-Sep-13,22:00:00,13.53107843
25-Sep-13,00:00:00,9.957879216
25-Sep-13,02:00:00,17.62478039
25-Sep-13,04:00:00,27.71056078
25-Sep-13,06:00:00,34.53268196
25-Sep-13,08:00:00,45.68868431
25-Sep-13,10:00:00,51.31930392
25-Sep-13,12:00:00,54.04938157
25-Sep-13,14:00:00,42.33324039
25-Sep-13,16:00:00,22.50967961
25-Sep-13,18:00:00,15.89152039
25-Sep-13,20:00:00,14.29196039
25-Sep-13,22:00:00,13.44955922
26-Sep-13,00:00:00,11.33215961
26-Sep-13,02:00:00,15.79118078
26-Sep-13,04:00:00,26.03934196
26-Sep-13,06:00:00,40.13916274
26-Sep-13,08:00:00,55.44578157
26-Sep-13,10:00:00,55.77132353
26-Sep-13,12:00:00,49.92586078
26-Sep-13,14:00:00,38.26616078
26-Sep-13,16:00:00,28.95481922
26-Sep-13,18:00:00,22.06540118
26-Sep-13,20:00:00,18.63617843
26-Sep-13,22:00:00,12.69187961
27-Sep-13,00:00:00,10.64658039
27-Sep-13,02:00:00,16.76714118
27-Sep-13,04:00:00,29.94708118
27-Sep-13,06:00:00,42.91132314
27-Sep-13,08:00:00,56.39214196
27-Sep-13,10:00:00,57.35492235
27-Sep-13,12:00:00,49.70592
27-Sep-13,14:00:00,33.83082078
27-Sep-13,16:00:00,26.25767961
27-Sep-13,18:00:00,22.41483961
27-Sep-13,20:00:00,18.48323922
27-Sep-13,22:00:00,18.20388
28-Sep-13,00:00:00,15.47024039
28-Sep-13,02:00:00,19.42080078
28-Sep-13,04:00:00,29.32562274
28-Sep-13,06:00:00,40.74300274
28-Sep-13,08:00:00,54.20458235
28-Sep-13,10:00:00,55.07934196
28-Sep-13,12:00:00,48.29812078
28-Sep-13,14:00:00,33.24690157
28-Sep-13,16:00:00,27.78612157
28-Sep-13,18:00:00,18.30922039
28-Sep-13,20:00:00,14.53719922
28-Sep-13,22:00:00,12.89442078
29-Sep-13,00:00:00,11.98404
29-Sep-13,02:00:00,17.49686039
29-Sep-13,04:00:00,26.13068118
29-Sep-13,06:00:00,38.23222196
29-Sep-13,08:00:00,49.10344196
29-Sep-13,10:00:00,49.02158078
29-Sep-13,12:00:00,43.64372039
29-Sep-13,14:00:00,32.19524235
29-Sep-13,16:00:00,24.52105882
29-Sep-13,18:00:00,16.70675843
29-Sep-13,20:00:00,12.46177961
29-Sep-13,22:00:00,11.59434039
30-Sep-13,00:00:00,11.29611961
30-Sep-13,02:00:00,15.75458
30-Sep-13,04:00:00,24.08896157
30-Sep-13,06:00:00,34.04264157
30-Sep-13,08:00:00,44.25812235
30-Sep-13,10:00:00,51.02258157
30-Sep-13,12:00:00,51.61748039
30-Sep-13,14:00:00,36.98188039
30-Sep-13,16:00:00,26.72539922
30-Sep-13,18:00:00,19.34455882
30-Sep-13,20:00:00,13.92529961
30-Sep-13,22:00:00,12.83798
01-Oct-13,00:00:00,10.81367882
01-Oct-13,02:00:00,15.21882039
01-Oct-13,04:00:00,23.86884118
01-Oct-13,06:00:00,33.75408118
01-Oct-13,08:00:00,44.84572235
01-Oct-13,10:00:00,50.03598157
01-Oct-13,12:00:00,49.82018118
01-Oct-13,14:00:00,38.95832118
01-Oct-13,16:00:00,25.73205961
01-Oct-13,18:00:00,21.25668
01-Oct-13,20:00:00,17.09677882
01-Oct-13,22:00:00,14.51295843
02-Oct-13,00:00:00,11.56981922
02-Oct-13,02:00:00,15.67078
02-Oct-13,04:00:00,25.76900078
02-Oct-13,06:00:00,44.37994274
02-Oct-13,08:00:00,60.54290157
02-Oct-13,10:00:00,59.47554196
02-Oct-13,12:00:00,49.90525882
02-Oct-13,14:00:00,37.63816
02-Oct-13,16:00:00,25.00419843
02-Oct-13,18:00:00,19.26069843
02-Oct-13,20:00:00,15.86475843
02-Oct-13,22:00:00,13.90727882
03-Oct-13,00:00:00,10.57201961
03-Oct-13,02:00:00,15.50254
03-Oct-13,04:00:00,28.41562314
03-Oct-13,06:00:00,45.11962196
03-Oct-13,08:00:00,53.52642431
03-Oct-13,10:00:00,52.15656
03-Oct-13,12:00:00,48.20918078
03-Oct-13,14:00:00,35.84204078
03-Oct-13,16:00:00,22.50832039
03-Oct-13,18:00:00,18.14039961
03-Oct-13,20:00:00,14.32009804
03-Oct-13,22:00:00,10.41955961
04-Oct-13,00:00:00,7.374139608
04-Oct-13,02:00:00,14.74104078
04-Oct-13,04:00:00,28.78528274
04-Oct-13,06:00:00,43.00034274
04-Oct-13,08:00:00,58.26628431
04-Oct-13,10:00:00,61.13492196
04-Oct-13,12:00:00,50.12588
04-Oct-13,14:00:00,29.40236196
04-Oct-13,16:00:00,20.03652078
04-Oct-13,18:00:00,16.15482039
04-Oct-13,20:00:00,12.68113961
04-Oct-13,22:00:00,9.129519216
05-Oct-13,00:00:00,8.269819216
05-Oct-13,02:00:00,14.32066
05-Oct-13,04:00:00,27.14948274
05-Oct-13,06:00:00,40.28584274
05-Oct-13,08:00:00,52.85914235
05-Oct-13,10:00:00,53.29672392
05-Oct-13,12:00:00,45.70900078
05-Oct-13,14:00:00,31.25198157
05-Oct-13,16:00:00,21.21214039
05-Oct-13,18:00:00,16.39306078
05-Oct-13,20:00:00,12.90055843
05-Oct-13,22:00:00,9.037619216
06-Oct-13,00:00:00,8.28232
06-Oct-13,02:00:00,14.99308078
06-Oct-13,04:00:00,26.17516196
06-Oct-13,06:00:00,37.05666274
06-Oct-13,08:00:00,48.77966274
06-Oct-13,10:00:00,50.15990196
06-Oct-13,12:00:00,42.92734078
06-Oct-13,14:00:00,30.12828118
06-Oct-13,16:00:00,17.90442
06-Oct-13,18:00:00,12.91748
06-Oct-13,20:00:00,12.70788
06-Oct-13,22:00:00,11.37741882
07-Oct-13,00:00:00,10.32617961
07-Oct-13,02:00:00,15.71498039
07-Oct-13,04:00:00,26.67702157
07-Oct-13,06:00:00,33.77880235
07-Oct-13,08:00:00,46.16028274
07-Oct-13,10:00:00,52.29110353
07-Oct-13,12:00:00,48.28668
07-Oct-13,14:00:00,36.34232235
07-Oct-13,16:00:00,22.54440078
07-Oct-13,18:00:00,15.97879961
07-Oct-13,20:00:00,14.15136
07-Oct-13,22:00:00,12.60377961
08-Oct-13,00:00:00,11.15254039
08-Oct-13,02:00:00,17.62478039
08-Oct-13,04:00:00,28.02312196
08-Oct-13,06:00:00,38.88238235
08-Oct-13,08:00:00,55.23598274
08-Oct-13,10:00:00,57.62870274
08-Oct-13,12:00:00,54.95035961
08-Oct-13,14:00:00,36.66636196
08-Oct-13,16:00:00,23.76722196
08-Oct-13,18:00:00,19.78211922
08-Oct-13,20:00:00,16.54645882
08-Oct-13,22:00:00,12.47691843
09-Oct-13,00:00:00,11.55581961
09-Oct-13,02:00:00,17.78696
09-Oct-13,04:00:00,38.21026039
09-Oct-13,06:00:00,41.28126314
09-Oct-13,08:00:00,55.1111647
09-Oct-13,10:00:00,65.89210196
09-Oct-13,12:00:00,47.08237843
09-Oct-13,14:00:00,30.3441
09-Oct-13,16:00:00,20.70219804
09-Oct-13,18:00:00,16.47313882
09-Oct-13,20:00:00,16.57236039
09-Oct-13,22:00:00,14.22369882
10-Oct-13,00:00:00,14.29832
10-Oct-13,02:00:00,20.39706039
10-Oct-13,04:00:00,34.87211922
10-Oct-13,06:00:00,46.73638118
10-Oct-13,08:00:00,60.02590588
10-Oct-13,10:00:00,66.69982196
10-Oct-13,12:00:00,51.64839922
10-Oct-13,14:00:00,38.90382157
10-Oct-13,16:00:00,24.69694118
10-Oct-13,18:00:00,17.95334039
10-Oct-13,20:00:00,17.70893882
10-Oct-13,22:00:00,13.41941882
11-Oct-13,00:00:00,12.88858039
11-Oct-13,02:00:00,18.85094
11-Oct-13,04:00:00,31.79128274
11-Oct-13,06:00:00,46.34066274
11-Oct-13,08:00:00,64.15700235
11-Oct-13,10:00:00,60.31364196
11-Oct-13,12:00:00,50.23821961
11-Oct-13,14:00:00,38.29178235
11-Oct-13,16:00:00,23.67073765
11-Oct-13,18:00:00,16.92158039
11-Oct-13,20:00:00,15.63964
11-Oct-13,22:00:00,11.55353882
12-Oct-13,00:00:00,11.81807961
12-Oct-13,02:00:00,17.25100039
12-Oct-13,04:00:00,28.57928235
12-Oct-13,06:00:00,43.67384235
12-Oct-13,08:00:00,56.74730314
12-Oct-13,10:00:00,61.14586235
12-Oct-13,12:00:00,54.27908196
12-Oct-13,14:00:00,44.10894196
12-Oct-13,16:00:00,29.47302
12-Oct-13,18:00:00,15.81466
12-Oct-13,20:00:00,13.17865882
12-Oct-13,22:00:00,10.32717804
13-Oct-13,00:00:00,10.86981922
13-Oct-13,02:00:00,17.45882
13-Oct-13,04:00:00,27.84666118
13-Oct-13,06:00:00,37.87666235
13-Oct-13,08:00:00,48.20808314
13-Oct-13,10:00:00,55.06556392
13-Oct-13,12:00:00,52.44786274
13-Oct-13,14:00:00,40.71954274
13-Oct-13,16:00:00,26.12514157
13-Oct-13,18:00:00,19.56716157
13-Oct-13,20:00:00,14.42031804
13-Oct-13,22:00:00,11.95353882
14-Oct-13,00:00:00,11.07636
14-Oct-13,02:00:00,17.25938078
14-Oct-13,04:00:00,31.95354274
14-Oct-13,06:00:00,43.66060353
14-Oct-13,08:00:00,59.28690157
14-Oct-13,10:00:00,60.99898353
14-Oct-13,12:00:00,54.67676078
14-Oct-13,14:00:00,43.64502431
14-Oct-13,16:00:00,32.97310039
14-Oct-13,18:00:00,21.07092118
14-Oct-13,20:00:00,18.83047882
14-Oct-13,22:00:00,14.16162
15-Oct-13,00:00:00,13.45374
15-Oct-13,02:00:00,22.15474
15-Oct-13,04:00:00,39.30274118
15-Oct-13,06:00:00,49.68474196
15-Oct-13,08:00:00,50.83612353
15-Oct-13,10:00:00,49.75444235
15-Oct-13,12:00:00,46.1165
15-Oct-13,14:00:00,37.69742157
15-Oct-13,16:00:00,23.91644039
15-Oct-13,18:00:00,14.96707961
15-Oct-13,20:00:00,14.91847843
15-Oct-13,22:00:00,11.46333882
